Timestamp, Speed
2023-02-04 00:50:43.353607,24.0 kilometer_per_hour
2023-02-04 00:50:43.392566,24.0 kilometer_per_hour
2023-02-04 00:50:43.432680,24.0 kilometer_per_hour
2023-02-04 00:50:43.473138,24.0 kilometer_per_hour
2023-02-04 00:50:43.512583,24.0 kilometer_per_hour
2023-02-04 00:50:43.552700,24.0 kilometer_per_hour
2023-02-04 00:50:43.592738,24.0 kilometer_per_hour
2023-02-04 00:50:43.632834,24.0 kilometer_per_hour
2023-02-04 00:50:43.672742,24.0 kilometer_per_hour
2023-02-04 00:50:43.713743,24.0 kilometer_per_hour
2023-02-04 00:50:43.752934,24.0 kilometer_per_hour
2023-02-04 00:50:43.793363,24.0 kilometer_per_hour
2023-02-04 00:50:43.832883,24.0 kilometer_per_hour
2023-02-04 00:50:43.872826,24.0 kilometer_per_hour
2023-02-04 00:50:43.913304,24.0 kilometer_per_hour
2023-02-04 00:50:43.952969,24.0 kilometer_per_hour
2023-02-04 00:50:43.992898,24.0 kilometer_per_hour
2023-02-04 00:50:44.032974,24.0 kilometer_per_hour
2023-02-04 00:50:44.072867,24.0 kilometer_per_hour
2023-02-04 00:50:44.113576,24.0 kilometer_per_hour
2023-02-04 00:50:44.152877,24.0 kilometer_per_hour
2023-02-04 00:50:44.192826,24.0 kilometer_per_hour
2023-02-04 00:50:44.233290,24.0 kilometer_per_hour
2023-02-04 00:50:44.272907,24.0 kilometer_per_hour
2023-02-04 00:50:44.313106,24.0 kilometer_per_hour
2023-02-04 00:50:44.353515,24.0 kilometer_per_hour
2023-02-04 00:50:44.393020,24.0 kilometer_per_hour
2023-02-04 00:50:44.433814,24.0 kilometer_per_hour
2023-02-04 00:50:44.473025,24.0 kilometer_per_hour
2023-02-04 00:50:44.513140,24.0 kilometer_per_hour
2023-02-04 00:50:44.553012,24.0 kilometer_per_hour
2023-02-04 00:50:44.593143,24.0 kilometer_per_hour
2023-02-04 00:50:44.633002,24.0 kilometer_per_hour
2023-02-04 00:50:44.673665,24.0 kilometer_per_hour
2023-02-04 00:50:44.712963,24.0 kilometer_per_hour
2023-02-04 00:50:44.753889,24.0 kilometer_per_hour
2023-02-04 00:50:44.793777,24.0 kilometer_per_hour
2023-02-04 00:50:44.832955,24.0 kilometer_per_hour
2023-02-04 00:50:44.873358,24.0 kilometer_per_hour
2023-02-04 00:50:44.913682,24.0 kilometer_per_hour
2023-02-04 00:50:44.953363,24.0 kilometer_per_hour
2023-02-04 00:50:44.993262,24.0 kilometer_per_hour
2023-02-04 00:50:45.033368,24.0 kilometer_per_hour
2023-02-04 00:50:45.074239,24.0 kilometer_per_hour
2023-02-04 00:50:45.113824,24.0 kilometer_per_hour
2023-02-04 00:50:45.153439,24.0 kilometer_per_hour
2023-02-04 00:50:45.193334,24.0 kilometer_per_hour
2023-02-04 00:50:45.233716,24.0 kilometer_per_hour
2023-02-04 00:50:45.273339,24.0 kilometer_per_hour
2023-02-04 00:50:45.313921,24.0 kilometer_per_hour
2023-02-04 00:50:45.353396,24.0 kilometer_per_hour
2023-02-04 00:50:45.393934,24.0 kilometer_per_hour
2023-02-04 00:50:45.433213,24.0 kilometer_per_hour
2023-02-04 00:50:45.473287,24.0 kilometer_per_hour
2023-02-04 00:50:45.513142,24.0 kilometer_per_hour
2023-02-04 00:50:45.553535,24.0 kilometer_per_hour
2023-02-04 00:50:45.593343,24.0 kilometer_per_hour
2023-02-04 00:50:45.633274,24.0 kilometer_per_hour
2023-02-04 00:50:45.673650,24.0 kilometer_per_hour
2023-02-04 00:50:45.714263,24.0 kilometer_per_hour
2023-02-04 00:50:45.753324,24.0 kilometer_per_hour
2023-02-04 00:50:45.793607,24.0 kilometer_per_hour
2023-02-04 00:50:45.833453,24.0 kilometer_per_hour
2023-02-04 00:50:45.873573,24.0 kilometer_per_hour
2023-02-04 00:50:45.913497,24.0 kilometer_per_hour
2023-02-04 00:50:45.953529,24.0 kilometer_per_hour
2023-02-04 00:50:45.994196,24.0 kilometer_per_hour
2023-02-04 00:50:46.033543,24.0 kilometer_per_hour
2023-02-04 00:50:46.073455,24.0 kilometer_per_hour
2023-02-04 00:50:46.114177,24.0 kilometer_per_hour
2023-02-04 00:50:46.153605,24.0 kilometer_per_hour
2023-02-04 00:50:46.193549,25.0 kilometer_per_hour
2023-02-04 00:50:46.233614,25.0 kilometer_per_hour
2023-02-04 00:50:46.273511,24.0 kilometer_per_hour
2023-02-04 00:50:46.313615,25.0 kilometer_per_hour
2023-02-04 00:50:46.353525,24.0 kilometer_per_hour
2023-02-04 00:50:46.393596,24.0 kilometer_per_hour
2023-02-04 00:50:46.434213,24.0 kilometer_per_hour
2023-02-04 00:50:46.473593,25.0 kilometer_per_hour
2023-02-04 00:50:46.513906,25.0 kilometer_per_hour
2023-02-04 00:50:46.553851,24.0 kilometer_per_hour
2023-02-04 00:50:46.593662,24.0 kilometer_per_hour
2023-02-04 00:50:46.633709,24.0 kilometer_per_hour
2023-02-04 00:50:46.673661,24.0 kilometer_per_hour
2023-02-04 00:50:46.714386,24.0 kilometer_per_hour
2023-02-04 00:50:46.753641,24.0 kilometer_per_hour
2023-02-04 00:50:46.793709,24.0 kilometer_per_hour
2023-02-04 00:50:46.833519,24.0 kilometer_per_hour
2023-02-04 00:50:46.874025,24.0 kilometer_per_hour
2023-02-04 00:50:46.913631,24.0 kilometer_per_hour
2023-02-04 00:50:46.953759,24.0 kilometer_per_hour
2023-02-04 00:50:46.994627,24.0 kilometer_per_hour
2023-02-04 00:50:47.033710,24.0 kilometer_per_hour
2023-02-04 00:50:47.074114,24.0 kilometer_per_hour
2023-02-04 00:50:47.113635,24.0 kilometer_per_hour
2023-02-04 00:50:47.153630,24.0 kilometer_per_hour
2023-02-04 00:50:47.193621,24.0 kilometer_per_hour
2023-02-04 00:50:47.233739,24.0 kilometer_per_hour
2023-02-04 00:50:47.273832,24.0 kilometer_per_hour
2023-02-04 00:50:47.314619,23.0 kilometer_per_hour
2023-02-04 00:50:47.353819,23.0 kilometer_per_hour
2023-02-04 00:50:47.393737,23.0 kilometer_per_hour
2023-02-04 00:50:47.434167,23.0 kilometer_per_hour
2023-02-04 00:50:47.473742,23.0 kilometer_per_hour
2023-02-04 00:50:47.513833,23.0 kilometer_per_hour
2023-02-04 00:50:47.553882,23.0 kilometer_per_hour
2023-02-04 00:50:47.593842,23.0 kilometer_per_hour
2023-02-04 00:50:47.633897,23.0 kilometer_per_hour
2023-02-04 00:50:47.673811,22.0 kilometer_per_hour
2023-02-04 00:50:47.713844,23.0 kilometer_per_hour
2023-02-04 00:50:47.754283,22.0 kilometer_per_hour
2023-02-04 00:50:47.793905,22.0 kilometer_per_hour
2023-02-04 00:50:47.833973,22.0 kilometer_per_hour
2023-02-04 00:50:47.874288,22.0 kilometer_per_hour
2023-02-04 00:50:47.913975,22.0 kilometer_per_hour
2023-02-04 00:50:47.953871,22.0 kilometer_per_hour
2023-02-04 00:50:47.993971,22.0 kilometer_per_hour
2023-02-04 00:50:48.034036,22.0 kilometer_per_hour
2023-02-04 00:50:48.073991,22.0 kilometer_per_hour
2023-02-04 00:50:48.114717,21.0 kilometer_per_hour
2023-02-04 00:50:48.153951,21.0 kilometer_per_hour
2023-02-04 00:50:48.194371,21.0 kilometer_per_hour
2023-02-04 00:50:48.234797,21.0 kilometer_per_hour
2023-02-04 00:50:48.274060,21.0 kilometer_per_hour
2023-02-04 00:50:48.314362,20.0 kilometer_per_hour
2023-02-04 00:50:48.354709,20.0 kilometer_per_hour
2023-02-04 00:50:48.393991,20.0 kilometer_per_hour
2023-02-04 00:50:48.434027,20.0 kilometer_per_hour
2023-02-04 00:50:48.474766,20.0 kilometer_per_hour
2023-02-04 00:50:48.514008,20.0 kilometer_per_hour
2023-02-04 00:50:48.553970,20.0 kilometer_per_hour
2023-02-04 00:50:48.594043,19.0 kilometer_per_hour
2023-02-04 00:50:48.634617,19.0 kilometer_per_hour
2023-02-04 00:50:48.674178,19.0 kilometer_per_hour
2023-02-04 00:50:48.713819,19.0 kilometer_per_hour
2023-02-04 00:50:48.754498,19.0 kilometer_per_hour
2023-02-04 00:50:48.794082,19.0 kilometer_per_hour
2023-02-04 00:50:48.834150,18.0 kilometer_per_hour
2023-02-04 00:50:48.875106,18.0 kilometer_per_hour
2023-02-04 00:50:48.913968,18.0 kilometer_per_hour
2023-02-04 00:50:48.954044,18.0 kilometer_per_hour
2023-02-04 00:50:48.993974,18.0 kilometer_per_hour
2023-02-04 00:50:49.034217,18.0 kilometer_per_hour
2023-02-04 00:50:49.074548,18.0 kilometer_per_hour
2023-02-04 00:50:49.114221,17.0 kilometer_per_hour
2023-02-04 00:50:49.154325,17.0 kilometer_per_hour
2023-02-04 00:50:49.194741,17.0 kilometer_per_hour
2023-02-04 00:50:49.234300,17.0 kilometer_per_hour
2023-02-04 00:50:49.274216,17.0 kilometer_per_hour
2023-02-04 00:50:49.314323,17.0 kilometer_per_hour
2023-02-04 00:50:49.354154,16.0 kilometer_per_hour
2023-02-04 00:50:49.394293,16.0 kilometer_per_hour
2023-02-04 00:50:49.434392,16.0 kilometer_per_hour
2023-02-04 00:50:49.474321,16.0 kilometer_per_hour
2023-02-04 00:50:49.514747,16.0 kilometer_per_hour
2023-02-04 00:50:49.554180,16.0 kilometer_per_hour
2023-02-04 00:50:49.594353,16.0 kilometer_per_hour
2023-02-04 00:50:49.634805,16.0 kilometer_per_hour
2023-02-04 00:50:49.674363,16.0 kilometer_per_hour
2023-02-04 00:50:49.714450,16.0 kilometer_per_hour
2023-02-04 00:50:49.754383,16.0 kilometer_per_hour
2023-02-04 00:50:49.794466,16.0 kilometer_per_hour
2023-02-04 00:50:49.834348,16.0 kilometer_per_hour
2023-02-04 00:50:49.874459,16.0 kilometer_per_hour
2023-02-04 00:50:49.914090,15.0 kilometer_per_hour
2023-02-04 00:50:49.954956,16.0 kilometer_per_hour
2023-02-04 00:50:49.994353,16.0 kilometer_per_hour
2023-02-04 00:50:50.034365,15.0 kilometer_per_hour
2023-02-04 00:50:50.074784,15.0 kilometer_per_hour
2023-02-04 00:50:50.114278,15.0 kilometer_per_hour
2023-02-04 00:50:50.154356,15.0 kilometer_per_hour
2023-02-04 00:50:50.194258,15.0 kilometer_per_hour
2023-02-04 00:50:50.234446,15.0 kilometer_per_hour
2023-02-04 00:50:50.274530,15.0 kilometer_per_hour
2023-02-04 00:50:50.314470,15.0 kilometer_per_hour
2023-02-04 00:50:50.354883,15.0 kilometer_per_hour
2023-02-04 00:50:50.394958,15.0 kilometer_per_hour
2023-02-04 00:50:50.434529,15.0 kilometer_per_hour
2023-02-04 00:50:50.475269,15.0 kilometer_per_hour
2023-02-04 00:50:50.515040,15.0 kilometer_per_hour
2023-02-04 00:50:50.554507,15.0 kilometer_per_hour
2023-02-04 00:50:50.594513,15.0 kilometer_per_hour
2023-02-04 00:50:50.634614,15.0 kilometer_per_hour
2023-02-04 00:50:50.675185,15.0 kilometer_per_hour
2023-02-04 00:50:50.714629,15.0 kilometer_per_hour
2023-02-04 00:50:50.754676,15.0 kilometer_per_hour
2023-02-04 00:50:50.794504,15.0 kilometer_per_hour
2023-02-04 00:50:50.835023,15.0 kilometer_per_hour
2023-02-04 00:50:50.875104,15.0 kilometer_per_hour
2023-02-04 00:50:50.914674,15.0 kilometer_per_hour
2023-02-04 00:50:50.954741,15.0 kilometer_per_hour
2023-02-04 00:50:50.994661,15.0 kilometer_per_hour
2023-02-04 00:50:51.034743,15.0 kilometer_per_hour
2023-02-04 00:50:51.074675,15.0 kilometer_per_hour
2023-02-04 00:50:51.114727,15.0 kilometer_per_hour
2023-02-04 00:50:51.155528,15.0 kilometer_per_hour
2023-02-04 00:50:51.194749,15.0 kilometer_per_hour
2023-02-04 00:50:51.234825,15.0 kilometer_per_hour
2023-02-04 00:50:51.275144,15.0 kilometer_per_hour
2023-02-04 00:50:51.314643,15.0 kilometer_per_hour
2023-02-04 00:50:51.354717,15.0 kilometer_per_hour
2023-02-04 00:50:51.395158,15.0 kilometer_per_hour
2023-02-04 00:50:51.435270,15.0 kilometer_per_hour
2023-02-04 00:50:51.474808,15.0 kilometer_per_hour
2023-02-04 00:50:51.514896,15.0 kilometer_per_hour
2023-02-04 00:50:51.554827,15.0 kilometer_per_hour
2023-02-04 00:50:51.594863,15.0 kilometer_per_hour
2023-02-04 00:50:51.634830,15.0 kilometer_per_hour
2023-02-04 00:50:51.674861,15.0 kilometer_per_hour
2023-02-04 00:50:51.715670,15.0 kilometer_per_hour
2023-02-04 00:50:51.754895,15.0 kilometer_per_hour
2023-02-04 00:50:51.794947,15.0 kilometer_per_hour
2023-02-04 00:50:51.835382,15.0 kilometer_per_hour
2023-02-04 00:50:51.875652,15.0 kilometer_per_hour
2023-02-04 00:50:51.914565,15.0 kilometer_per_hour
2023-02-04 00:50:51.954629,15.0 kilometer_per_hour
2023-02-04 00:50:51.994973,15.0 kilometer_per_hour
2023-02-04 00:50:52.034828,14.0 kilometer_per_hour
2023-02-04 00:50:52.074924,14.0 kilometer_per_hour
2023-02-04 00:50:52.114825,14.0 kilometer_per_hour
2023-02-04 00:50:52.155263,14.0 kilometer_per_hour
2023-02-04 00:50:52.194826,14.0 kilometer_per_hour
2023-02-04 00:50:52.234905,14.0 kilometer_per_hour
2023-02-04 00:50:52.275447,14.0 kilometer_per_hour
2023-02-04 00:50:52.315023,14.0 kilometer_per_hour
2023-02-04 00:50:52.355106,14.0 kilometer_per_hour
2023-02-04 00:50:52.395022,14.0 kilometer_per_hour
2023-02-04 00:50:52.435102,14.0 kilometer_per_hour
2023-02-04 00:50:52.475184,14.0 kilometer_per_hour
2023-02-04 00:50:52.514910,14.0 kilometer_per_hour
2023-02-04 00:50:52.555173,14.0 kilometer_per_hour
2023-02-04 00:50:52.595605,14.0 kilometer_per_hour
2023-02-04 00:50:52.635195,14.0 kilometer_per_hour
2023-02-04 00:50:52.675101,14.0 kilometer_per_hour
2023-02-04 00:50:52.715688,14.0 kilometer_per_hour
2023-02-04 00:50:52.755089,14.0 kilometer_per_hour
2023-02-04 00:50:52.795170,14.0 kilometer_per_hour
2023-02-04 00:50:52.835244,14.0 kilometer_per_hour
2023-02-04 00:50:52.875171,14.0 kilometer_per_hour
2023-02-04 00:50:52.915247,14.0 kilometer_per_hour
2023-02-04 00:50:52.955176,14.0 kilometer_per_hour
2023-02-04 00:50:52.995241,14.0 kilometer_per_hour
2023-02-04 00:50:53.035676,14.0 kilometer_per_hour
2023-02-04 00:50:53.075245,14.0 kilometer_per_hour
2023-02-04 00:50:53.115108,14.0 kilometer_per_hour
2023-02-04 00:50:53.155916,14.0 kilometer_per_hour
2023-02-04 00:50:53.195332,14.0 kilometer_per_hour
2023-02-04 00:50:53.235248,14.0 kilometer_per_hour
2023-02-04 00:50:53.275306,14.0 kilometer_per_hour
2023-02-04 00:50:53.315420,14.0 kilometer_per_hour
2023-02-04 00:50:53.355300,14.0 kilometer_per_hour
2023-02-04 00:50:53.395405,14.0 kilometer_per_hour
2023-02-04 00:50:53.435325,14.0 kilometer_per_hour
2023-02-04 00:50:53.476077,14.0 kilometer_per_hour
2023-02-04 00:50:53.515302,14.0 kilometer_per_hour
2023-02-04 00:50:53.555577,14.0 kilometer_per_hour
2023-02-04 00:50:53.596305,14.0 kilometer_per_hour
2023-02-04 00:50:53.635572,14.0 kilometer_per_hour
2023-02-04 00:50:53.675460,14.0 kilometer_per_hour
2023-02-04 00:50:53.715319,14.0 kilometer_per_hour
2023-02-04 00:50:53.755462,14.0 kilometer_per_hour
2023-02-04 00:50:53.795735,14.0 kilometer_per_hour
2023-02-04 00:50:53.835579,14.0 kilometer_per_hour
2023-02-04 00:50:53.875567,14.0 kilometer_per_hour
2023-02-04 00:50:53.916462,14.0 kilometer_per_hour
2023-02-04 00:50:53.955611,14.0 kilometer_per_hour
2023-02-04 00:50:53.995595,14.0 kilometer_per_hour
2023-02-04 00:50:54.036054,14.0 kilometer_per_hour
2023-02-04 00:50:54.075622,14.0 kilometer_per_hour
2023-02-04 00:50:54.115705,14.0 kilometer_per_hour
2023-02-04 00:50:54.155618,14.0 kilometer_per_hour
2023-02-04 00:50:54.195717,14.0 kilometer_per_hour
2023-02-04 00:50:54.235825,14.0 kilometer_per_hour
2023-02-04 00:50:54.275695,14.0 kilometer_per_hour
2023-02-04 00:50:54.315478,14.0 kilometer_per_hour
2023-02-04 00:50:54.355924,14.0 kilometer_per_hour
2023-02-04 00:50:54.395514,14.0 kilometer_per_hour
2023-02-04 00:50:54.435584,14.0 kilometer_per_hour
2023-02-04 00:50:54.476050,14.0 kilometer_per_hour
2023-02-04 00:50:54.515704,14.0 kilometer_per_hour
2023-02-04 00:50:54.555770,14.0 kilometer_per_hour
2023-02-04 00:50:54.595563,14.0 kilometer_per_hour
2023-02-04 00:50:54.635762,14.0 kilometer_per_hour
2023-02-04 00:50:54.675861,14.0 kilometer_per_hour
2023-02-04 00:50:54.715758,14.0 kilometer_per_hour
2023-02-04 00:50:54.755860,14.0 kilometer_per_hour
2023-02-04 00:50:54.795721,14.0 kilometer_per_hour
2023-02-04 00:50:54.835749,14.0 kilometer_per_hour
2023-02-04 00:50:54.875636,14.0 kilometer_per_hour
2023-02-04 00:50:54.915989,14.0 kilometer_per_hour
2023-02-04 00:50:54.955831,14.0 kilometer_per_hour
2023-02-04 00:50:54.995825,14.0 kilometer_per_hour
2023-02-04 00:50:55.035945,14.0 kilometer_per_hour
2023-02-04 00:50:55.076627,13.0 kilometer_per_hour
2023-02-04 00:50:55.115887,13.0 kilometer_per_hour
2023-02-04 00:50:55.155818,14.0 kilometer_per_hour
2023-02-04 00:50:55.195920,13.0 kilometer_per_hour
2023-02-04 00:50:55.236284,14.0 kilometer_per_hour
2023-02-04 00:50:55.275929,14.0 kilometer_per_hour
2023-02-04 00:50:55.315998,14.0 kilometer_per_hour
2023-02-04 00:50:55.356419,14.0 kilometer_per_hour
2023-02-04 00:50:55.396050,14.0 kilometer_per_hour
2023-02-04 00:50:55.435900,14.0 kilometer_per_hour
2023-02-04 00:50:55.475989,13.0 kilometer_per_hour
2023-02-04 00:50:55.515997,14.0 kilometer_per_hour
2023-02-04 00:50:55.555984,13.0 kilometer_per_hour
2023-02-04 00:50:55.596443,13.0 kilometer_per_hour
2023-02-04 00:50:55.635983,14.0 kilometer_per_hour
2023-02-04 00:50:55.676402,14.0 kilometer_per_hour
2023-02-04 00:50:55.715989,14.0 kilometer_per_hour
2023-02-04 00:50:55.756567,14.0 kilometer_per_hour
2023-02-04 00:50:55.796448,14.0 kilometer_per_hour
2023-02-04 00:50:55.836008,14.0 kilometer_per_hour
2023-02-04 00:50:55.876083,14.0 kilometer_per_hour
2023-02-04 00:50:55.916977,13.0 kilometer_per_hour
2023-02-04 00:50:55.956200,13.0 kilometer_per_hour
2023-02-04 00:50:55.996047,14.0 kilometer_per_hour
2023-02-04 00:50:56.036134,13.0 kilometer_per_hour
2023-02-04 00:50:56.076952,14.0 kilometer_per_hour
2023-02-04 00:50:56.116707,14.0 kilometer_per_hour
2023-02-04 00:50:56.156280,13.0 kilometer_per_hour
2023-02-04 00:50:56.196173,13.0 kilometer_per_hour
2023-02-04 00:50:56.236963,14.0 kilometer_per_hour
2023-02-04 00:50:56.276068,14.0 kilometer_per_hour
2023-02-04 00:50:56.315998,14.0 kilometer_per_hour
2023-02-04 00:50:56.356190,14.0 kilometer_per_hour
2023-02-04 00:50:56.396108,14.0 kilometer_per_hour
2023-02-04 00:50:56.436184,14.0 kilometer_per_hour
2023-02-04 00:50:56.476110,14.0 kilometer_per_hour
2023-02-04 00:50:56.516054,14.0 kilometer_per_hour
2023-02-04 00:50:56.556582,14.0 kilometer_per_hour
2023-02-04 00:50:56.597160,14.0 kilometer_per_hour
2023-02-04 00:50:56.636372,14.0 kilometer_per_hour
2023-02-04 00:50:56.676808,14.0 kilometer_per_hour
2023-02-04 00:50:56.716383,14.0 kilometer_per_hour
2023-02-04 00:50:56.756130,14.0 kilometer_per_hour
2023-02-04 00:50:56.796359,14.0 kilometer_per_hour
2023-02-04 00:50:56.836283,14.0 kilometer_per_hour
2023-02-04 00:50:56.876349,14.0 kilometer_per_hour
2023-02-04 00:50:56.916471,14.0 kilometer_per_hour
2023-02-04 00:50:56.956333,14.0 kilometer_per_hour
2023-02-04 00:50:56.996798,14.0 kilometer_per_hour
2023-02-04 00:50:57.036357,14.0 kilometer_per_hour
2023-02-04 00:50:57.076437,14.0 kilometer_per_hour
2023-02-04 00:50:57.116519,14.0 kilometer_per_hour
2023-02-04 00:50:57.156385,14.0 kilometer_per_hour
2023-02-04 00:50:57.196395,14.0 kilometer_per_hour
2023-02-04 00:50:57.236211,14.0 kilometer_per_hour
2023-02-04 00:50:57.276418,14.0 kilometer_per_hour
2023-02-04 00:50:57.316314,14.0 kilometer_per_hour
2023-02-04 00:50:57.356377,14.0 kilometer_per_hour
2023-02-04 00:50:57.396490,14.0 kilometer_per_hour
2023-02-04 00:50:57.436927,14.0 kilometer_per_hour
2023-02-04 00:50:57.476511,14.0 kilometer_per_hour
2023-02-04 00:50:57.516522,14.0 kilometer_per_hour
2023-02-04 00:50:57.556932,14.0 kilometer_per_hour
2023-02-04 00:50:57.596620,14.0 kilometer_per_hour
2023-02-04 00:50:57.636603,15.0 kilometer_per_hour
2023-02-04 00:50:57.676667,15.0 kilometer_per_hour
2023-02-04 00:50:57.716589,15.0 kilometer_per_hour
2023-02-04 00:50:57.756665,15.0 kilometer_per_hour
2023-02-04 00:50:57.796571,15.0 kilometer_per_hour
2023-02-04 00:50:57.837387,15.0 kilometer_per_hour
2023-02-04 00:50:57.877142,15.0 kilometer_per_hour
2023-02-04 00:50:57.916652,15.0 kilometer_per_hour
2023-02-04 00:50:57.956760,15.0 kilometer_per_hour
2023-02-04 00:50:57.997266,15.0 kilometer_per_hour
2023-02-04 00:50:58.037467,15.0 kilometer_per_hour
2023-02-04 00:50:58.076652,15.0 kilometer_per_hour
2023-02-04 00:50:58.116661,15.0 kilometer_per_hour
2023-02-04 00:50:58.156719,16.0 kilometer_per_hour
2023-02-04 00:50:58.196621,16.0 kilometer_per_hour
2023-02-04 00:50:58.236684,16.0 kilometer_per_hour
2023-02-04 00:50:58.276636,16.0 kilometer_per_hour
2023-02-04 00:50:58.316830,16.0 kilometer_per_hour
2023-02-04 00:50:58.356367,16.0 kilometer_per_hour
2023-02-04 00:50:58.396723,16.0 kilometer_per_hour
2023-02-04 00:50:58.437173,16.0 kilometer_per_hour
2023-02-04 00:50:58.476712,16.0 kilometer_per_hour
2023-02-04 00:50:58.516794,16.0 kilometer_per_hour
2023-02-04 00:50:58.557713,16.0 kilometer_per_hour
2023-02-04 00:50:58.596867,16.0 kilometer_per_hour
2023-02-04 00:50:58.636981,17.0 kilometer_per_hour
2023-02-04 00:50:58.676885,17.0 kilometer_per_hour
2023-02-04 00:50:58.717015,17.0 kilometer_per_hour
2023-02-04 00:50:58.757383,17.0 kilometer_per_hour
2023-02-04 00:50:58.796961,17.0 kilometer_per_hour
2023-02-04 00:50:58.836899,17.0 kilometer_per_hour
2023-02-04 00:50:58.877524,17.0 kilometer_per_hour
2023-02-04 00:50:58.917099,17.0 kilometer_per_hour
2023-02-04 00:50:58.957540,18.0 kilometer_per_hour
2023-02-04 00:50:58.997814,18.0 kilometer_per_hour
2023-02-04 00:50:59.036921,18.0 kilometer_per_hour
2023-02-04 00:50:59.076993,18.0 kilometer_per_hour
2023-02-04 00:50:59.117233,18.0 kilometer_per_hour
2023-02-04 00:50:59.157183,18.0 kilometer_per_hour
2023-02-04 00:50:59.197608,18.0 kilometer_per_hour
2023-02-04 00:50:59.237063,18.0 kilometer_per_hour
2023-02-04 00:50:59.277171,18.0 kilometer_per_hour
2023-02-04 00:50:59.317611,18.0 kilometer_per_hour
2023-02-04 00:50:59.357190,19.0 kilometer_per_hour
2023-02-04 00:50:59.397269,18.0 kilometer_per_hour
2023-02-04 00:50:59.437154,19.0 kilometer_per_hour
2023-02-04 00:50:59.477223,19.0 kilometer_per_hour
2023-02-04 00:50:59.517171,19.0 kilometer_per_hour
2023-02-04 00:50:59.557280,19.0 kilometer_per_hour
2023-02-04 00:50:59.597322,19.0 kilometer_per_hour
2023-02-04 00:50:59.637584,19.0 kilometer_per_hour
2023-02-04 00:50:59.677319,19.0 kilometer_per_hour
2023-02-04 00:50:59.717275,19.0 kilometer_per_hour
2023-02-04 00:50:59.757549,19.0 kilometer_per_hour
2023-02-04 00:50:59.797288,19.0 kilometer_per_hour
2023-02-04 00:50:59.837207,19.0 kilometer_per_hour
2023-02-04 00:50:59.877405,20.0 kilometer_per_hour
2023-02-04 00:50:59.917307,19.0 kilometer_per_hour
2023-02-04 00:50:59.957323,20.0 kilometer_per_hour
2023-02-04 00:50:59.997326,20.0 kilometer_per_hour
2023-02-04 00:51:00.037347,20.0 kilometer_per_hour
2023-02-04 00:51:00.077744,20.0 kilometer_per_hour
2023-02-04 00:51:00.117286,20.0 kilometer_per_hour
2023-02-04 00:51:00.157502,20.0 kilometer_per_hour
2023-02-04 00:51:00.197869,20.0 kilometer_per_hour
2023-02-04 00:51:00.237475,20.0 kilometer_per_hour
2023-02-04 00:51:00.277398,20.0 kilometer_per_hour
2023-02-04 00:51:00.317475,20.0 kilometer_per_hour
2023-02-04 00:51:00.357403,21.0 kilometer_per_hour
2023-02-04 00:51:00.397487,21.0 kilometer_per_hour
2023-02-04 00:51:00.437543,21.0 kilometer_per_hour
2023-02-04 00:51:00.477478,21.0 kilometer_per_hour
2023-02-04 00:51:00.518546,21.0 kilometer_per_hour
2023-02-04 00:51:00.558245,21.0 kilometer_per_hour
2023-02-04 00:51:00.597553,21.0 kilometer_per_hour
2023-02-04 00:51:00.637966,21.0 kilometer_per_hour
2023-02-04 00:51:00.677526,21.0 kilometer_per_hour
2023-02-04 00:51:00.717446,21.0 kilometer_per_hour
2023-02-04 00:51:00.757456,21.0 kilometer_per_hour
2023-02-04 00:51:00.797649,21.0 kilometer_per_hour
2023-02-04 00:51:00.837562,21.0 kilometer_per_hour
2023-02-04 00:51:00.878448,21.0 kilometer_per_hour
2023-02-04 00:51:00.917713,22.0 kilometer_per_hour
2023-02-04 00:51:00.958266,22.0 kilometer_per_hour
2023-02-04 00:51:00.997713,22.0 kilometer_per_hour
2023-02-04 00:51:01.037688,22.0 kilometer_per_hour
2023-02-04 00:51:01.078425,22.0 kilometer_per_hour
2023-02-04 00:51:01.117679,22.0 kilometer_per_hour
2023-02-04 00:51:01.157723,22.0 kilometer_per_hour
2023-02-04 00:51:01.197820,22.0 kilometer_per_hour
2023-02-04 00:51:01.237759,22.0 kilometer_per_hour
2023-02-04 00:51:01.277829,22.0 kilometer_per_hour
2023-02-04 00:51:01.317624,22.0 kilometer_per_hour
2023-02-04 00:51:01.357829,23.0 kilometer_per_hour
2023-02-04 00:51:01.398239,23.0 kilometer_per_hour
2023-02-04 00:51:01.437838,23.0 kilometer_per_hour
2023-02-04 00:51:01.478067,23.0 kilometer_per_hour
2023-02-04 00:51:01.518310,23.0 kilometer_per_hour
2023-02-04 00:51:01.558215,23.0 kilometer_per_hour
2023-02-04 00:51:01.597997,23.0 kilometer_per_hour
2023-02-04 00:51:01.637893,23.0 kilometer_per_hour
2023-02-04 00:51:01.677966,23.0 kilometer_per_hour
2023-02-04 00:51:01.717899,23.0 kilometer_per_hour
2023-02-04 00:51:01.757892,24.0 kilometer_per_hour
2023-02-04 00:51:01.800083,24.0 kilometer_per_hour
2023-02-04 00:51:01.840052,24.0 kilometer_per_hour
2023-02-04 00:51:01.877925,24.0 kilometer_per_hour
2023-02-04 00:51:01.920219,24.0 kilometer_per_hour
2023-02-04 00:51:01.959929,24.0 kilometer_per_hour
